website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount,weekend,rating_category
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Wingate by Wyndham New York Midtown South/5th Ave,8.1,1444,2043,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Garden Inn West 35th Street,8.3,1451,2947,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"The Algonquin Hotel Times Square, Autograph Collection",8.1,1451,136,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Park Terrace Hotel,8.7,1667,3505,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,1395,1025,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Sheraton Tribeca New York Hotel,7.7,1592,3258,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Archer Hotel New York,8.6,1626,970,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,City Club Hotel,7.2,1295,2102,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,8.5,1514,1614,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Kimpton Hotel Theta, an IHG Hotel",8.5,1584,573,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Courtyard by Marriott New York Manhattan/ Fifth Avenue,8.0,1511,1224,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,8.1,1428,989,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hyatt Centric Times Square New York,8.3,1760,1242,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Courtyard New York Manhattan/Midtown West,8.5,1686,2723,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Pod 51,7.8,1250,10744,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,New York Hilton Midtown,7.4,1529,1697,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Citadines Connect Fifth Avenue New York,7.5,1317,3016,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Riu Plaza New York Times Square,8.4,2015,7558,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,AC Hotel by Marriott New York Downtown,8.5,1592,1780,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hyatt Grand Central New York,7.2,1530,2552,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"The Bernic Hotel New York City,Tapestry Collection by Hilton",8.1,1404,1049,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Martinique New York on Broadway, Curio Collection by Hilton",8.1,1403,848,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Pod 39,8.1,1365,11088,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Residence Inn New York Downtown Manhattan/Financial District,7.8,1343,713,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Gotham Hotel,8.4,1755,1470,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,citizenM New York Bowery,8.7,1712,3052,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Pod Times Square,8.1,1481,21885,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hyatt Centric Midtown 5th Avenue New York,8.1,1763,697,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The FIDI Hotel,8.2,1383,976,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Residence Inn by Marriott New York Manhattan/Times Square,8.0,1616,6229,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"U Hotel Fifth Avenue, Empire State Building",7.9,1373,2957,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Courtyard New York Manhattan/Times Square,8.2,1515,2482,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Tuscany by LuxUrban,7.4,1468,2297,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Thompson Central Park New York, by Hyatt",8.3,2144,607,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Pearl Hotel,8.6,1666,1852,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hampton Inn Manhattan/Downtown- Financial District,7.5,1320,682,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Pestana Park Avenue,8.6,1530,1140,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.4,1463,4980,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Courtyard New York Manhattan/Midtown East,8.0,1635,1525,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Manhattan at Times Square,5.6,1447,7322,1,5-6
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,MOXY NYC Times Square,8.1,1641,7799,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton New York Fashion District,7.3,1549,733,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Motto by Hilton New York City Chelsea,8.6,1553,2522,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,1 Hotel Central Park,8.4,2360,621,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,INNSiDE by Meliá New York Nomad,8.5,1677,982,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Royalton Park Avenue,8.3,2041,1849,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Riu Plaza Manhattan Times Square,8.6,2110,11485,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Doubletree By Hilton New York Times Square West,7.1,1658,14577,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,U.S. Pacific Hotel,5.6,608,2327,1,5-6
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Garden Inn New York/Midtown Park Avenue,8.0,1585,1856,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Tempo By Hilton New York Times Square,8.6,1947,590,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"InterContinental New York Times Square, an IHG Hotel",8.1,1913,1757,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hyatt Place NYC Chelsea,7.9,1806,15066,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Soho Grand Hotel,8.3,2375,1778,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Ace Hotel New York,7.9,1656,1669,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Marmara Park Avenue,8.0,2084,391,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,70 Park Avenue Hotel,8.3,1665,1790,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Garden Inn New York/Tribeca,7.5,1466,658,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Le Meridien New York, Central Park by Marriott",7.0,1961,551,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"EVEN Hotel New York - Midtown East, an IHG Hotel",8.2,1613,1294,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Club New York,8.6,1879,240,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Millennium Downtown New York,7.4,1613,4916,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Shelburne Sonesta New York,7.9,1568,1660,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Renaissance New York Chelsea Hotel,8.0,1849,857,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"InterContinental New York Barclay Hotel, an IHG Hotel",8.0,1761,1526,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,LUMA Hotel - Times Square,9.0,2045,3829,1,9-10
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,DoubleTree by Hilton New York Downtown,7.3,1466,3991,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",8.7,1521,914,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hotel Edison Times Square,7.4,1660,15184,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Eurostars Wall Street,7.9,1339,1105,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,AC Hotel by Marriott New York Times Square,8.3,1849,742,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The James New York - NoMad,8.1,1857,1132,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Belvedere Hotel,8.0,1599,5413,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Four Points by Sheraton New York Downtown,7.3,1463,2366,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,TownePlace Suites by Marriott New York Manhattan/Chelsea,8.1,1720,5937,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Times Square EDITION New York,8.5,2338,1063,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Park Lane New York,8.2,2511,3947,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Millennium Hotel Broadway Times Square,7.3,1755,7737,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Dream Downtown, by Hyatt",7.4,2045,1393,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,DoubleTree by Hilton Hotel New York City - Chelsea,7.3,1665,2453,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,CIVILIAN Hotel,8.6,1806,3582,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Moxy NYC Downtown,8.1,1572,1363,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hyatt Centric Wall Street New York,8.2,1736,568,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Warwick New York,8.0,2041,6253,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Embassy Suites By Hilton New York Manhattan Times Square,7.8,2062,4491,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Concorde Hotel New York,8.7,1607,1883,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,The Knickerbocker,8.4,2281,2101,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hotel Belleclaire Central Park,8.1,1463,4224,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Le Méridien New York, Fifth Avenue",8.1,1677,37,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Garden Inn New York Times Square South,8.1,1691,4243,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hampton Inn Manhattan Chelsea,7.7,1591,1833,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Garden Inn New York Central Park South-Midtown West,7.2,1838,8277,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Aloft Harlem,7.7,1626,567,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Crowne Plaza Times Square Manhattan, an IHG Hotel",7.8,1866,6364,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"The Time New York, part of JdV by Hyatt",7.5,1703,1801,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Moxy NYC Lower East Side,8.0,1870,767,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,"Staypineapple, An Artful Hotel, Midtown New York",8.7,1735,1427,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Refinery Hotel - New York,8.4,2000,527,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Pestana CR7 Times Square,8.2,1639,2325,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Delta Hotels by Marriott New York Times Square,7.7,1759,2422,1,7-8
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Hilton Club The Quin New York,8.5,2301,1776,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Executive Hotel Le Soleil New York,8.4,2071,3872,1,8-9
Booking,1,11 May 2024,18 May 2024,19 May 2024,7,1,Arlo Midtown,8.7,1994,5645,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hotel Beacon,8.7,2786,2467,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"U Hotel Fifth Avenue, Empire State Building",7.9,1798,2957,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Courtyard by Marriott New York Manhattan/Central Park,8.2,2418,5604,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Courtyard by Marriott New York Manhattan/Chelsea,8.3,2200,1434,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Margaritaville Resort Times Square,8.7,3075,3006,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hyatt Place NYC Chelsea,7.9,2499,15066,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Pod 51,7.8,1715,10744,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Sheraton Tribeca New York Hotel,7.7,2354,3258,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Wingate by Wyndham New York Midtown South/5th Ave,8.1,2239,2043,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,West Side YMCA,6.6,1077,13015,1,6-7
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,2098,1025,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Motto By Hilton New York City Times Square,8.1,2323,283,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Courtyard by Marriott New York Manhattan/ Fifth Avenue,8.0,2289,1224,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,NH Collection New York Madison Avenue,8.3,3089,1969,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hilton Garden Inn West 35th Street,8.3,2260,2947,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Royalton New York,7.7,2396,2402,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,DoubleTree by Hilton New York Midtown Fifth Ave,7.4,2412,441,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,TownePlace Suites by Marriott New York Manhattan/Chelsea,8.1,2486,5937,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,8.0,2310,161,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,8.1,2237,989,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Pod Times Square,8.1,2200,21885,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The Jewel Hotel, New York",8.6,2568,2903,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The FIDI Hotel,8.2,2065,976,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,8.5,2406,1614,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,SoHo 54,7.1,2085,2697,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.4,2146,4980,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,AC Hotel by Marriott New York Downtown,8.5,2499,1780,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,33 Seaport Hotel New York,8.6,4131,479,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Kimpton Hotel Theta, an IHG Hotel",8.5,2667,573,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Courtyard New York Manhattan/Times Square,8.2,2396,2482,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,DoubleTree by Hilton New York Times Square South,7.9,2563,6030,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The New Yorker, A Wyndham Hotel",7.7,2319,14892,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Pod 39,8.1,2131,11088,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Residence Inn by Marriott New York Manhattan/Central Park,8.4,2972,2469,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Park Terrace Hotel,8.7,2911,3505,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,citizenM New York Bowery,8.7,2619,3052,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Citadines Connect Fifth Avenue New York,7.5,2124,3016,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Iroquois New York Times Square,8.2,2482,2728,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The Cloud One New York-Downtown, by the Motel One Group",8.4,2456,4186,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Doubletree By Hilton New York Times Square West,7.1,2476,14577,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Renaissance New York Times Square Hotel by Marriott,8.4,2965,2119,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The Chelsean New York,7.1,2162,1460,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,City Club Hotel,7.2,2087,2102,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Residence Inn New York Downtown Manhattan/Financial District,7.8,2129,713,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"EVEN Hotel New York - Midtown East, an IHG Hotel",8.2,2388,1294,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,70 Park Avenue Hotel,8.3,2539,1790,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The Shelburne Sonesta New York,7.9,2433,1660,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Four Points by Sheraton New York Downtown,7.3,2114,2366,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,DoubleTree by Hilton New York Downtown,7.3,2175,3991,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hampton Inn Manhattan-35th St Empire State Bldg,8.2,2497,6171,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hampton Inn Manhattan/Downtown- Financial District,7.5,2057,682,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,CIVILIAN Hotel,8.6,2641,3582,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Archer Hotel New York,8.6,2791,970,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Residence Inn by Marriott New York Manhattan/Times Square,8.0,2578,6229,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hilton New York Fashion District,7.3,2395,733,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Riu Plaza New York Times Square,8.4,3304,7558,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Tuscany by LuxUrban,7.4,2443,2297,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Walker Hotel Tribeca,8.0,2412,1692,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,MOXY NYC Times Square,8.1,2632,7799,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Grayson Hotel,8.3,3047,602,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Broadway Plaza Hotel,8.7,2738,830,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,New York Hilton Midtown,7.4,2644,1697,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The Pearl Hotel,8.6,2841,1852,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,DoubleTree by Hilton Hotel New York City - Chelsea,7.3,2520,2453,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Omni Berkshire Place,8.7,3085,1265,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hilton Garden Inn New York Central Park South-Midtown West,7.2,2704,8277,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hilton Garden Inn New York Times Square North,7.7,2639,2748,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The Manhattan at Times Square,5.6,2239,7322,1,5-6
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hampton Inn Manhattan Chelsea,7.7,2410,1833,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Courtyard New York Downtown Manhattan/Financial District,7.5,2157,1583,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The Algonquin Hotel Times Square, Autograph Collection",8.1,2576,136,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Delta Hotels by Marriott New York Times Square,7.7,2499,2422,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,New York Marriott Marquis,8.2,3920,2792,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Warwick New York,8.0,3055,6253,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The Belvedere Hotel,8.0,2471,5413,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Martinique New York on Broadway, Curio Collection by Hilton",8.1,2420,848,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,citizenM New York Times Square,8.6,3115,3801,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Pestana Park Avenue,8.6,2586,1140,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hotel Edison Times Square,7.4,2679,15184,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Riu Plaza Manhattan Times Square,8.6,3294,11485,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel",7.8,2716,6364,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hyatt Grand Central New York,7.2,2675,2552,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Royalton Park Avenue,8.3,3483,1849,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Pestana CR7 Times Square,8.2,2550,2325,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Aloft New York Chelsea,7.5,2414,48,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The Time New York, part of JdV by Hyatt",7.5,2555,1801,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Ace Hotel New York,7.9,2821,1669,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hyatt Centric Times Square New York,8.3,3212,1242,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Four Points by Sheraton Manhattan SoHo Village,7.6,2542,905,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Aloft Harlem,7.7,2443,567,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,HGU New York,7.6,2550,2038,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Four Points by Sheraton Manhattan Midtown West,8.1,2722,2231,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The James New York - NoMad,8.1,3116,1132,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hyatt Place New York/Midtown-South,8.2,2869,3209,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Dream Downtown, by Hyatt",7.4,3018,1393,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Shoreham Hotel,7.3,2266,2319,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The Lexington Hotel, Autograph Collection",7.9,2609,458,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Courtyard New York Manhattan/Midtown West,8.5,2987,2723,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,The Gregorian New York City,8.3,2627,443,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Dream Midtown, by Hyatt",7.5,2670,1213,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"The Bernic Hotel New York City,Tapestry Collection by Hilton",8.1,2475,1049,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Hyatt Place New York City/Times Square,7.6,2884,21747,1,7-8
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,M Social Hotel Times Square New York,8.4,4137,10528,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,"Staypineapple, An Artful Hotel, Midtown New York",8.7,2693,1427,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Gansevoort Meatpacking,8.4,4208,970,1,8-9
Booking,1,11 May 2024,18 May 2024,20 May 2024,7,2,Moxy NYC Downtown,8.1,2546,1363,1,8-9
